web-scraper-order,web-scraper-start-url,image-src,info
"1589788245-1918","https://pkmncards.com/set/sword-shield/","https://pkmncards.com/wp-content/uploads/en_US-SWSH1-095-hitmonchan.jpg","<p class=""name-type""><a href=""https://pkmncards.com/name/hitmonchan/"" class=""name"">Hitmonchan</a> — <a href=""https://pkmncards.com/hp/120/"" class=""hp"">120 HP</a> — <a href=""https://pkmncards.com/color/fighting/"" class=""color""><abbr title=""Fighting"" class=""energy-symbol fighting""><span class=""vh"">[</span>F<span class=""vh"">]</span></abbr></a><br><a href=""https://pkmncards.com/stage/basic/"" class=""stage"">Basic</a></p><p><abbr title=""Fighting"" class=""energy-symbol fighting""><span class=""vh"">[</span>F<span class=""vh"">]</span></abbr> <span class=""attack-name"">Coordinated Beatdown</span>: 20+<br>
If Hitmonlee is on your Bench, this attack does 20 more damage.</p>
<p><abbr title=""Fighting"" class=""energy-symbol fighting""><span class=""vh"">[</span>F<span class=""vh"">]</span></abbr><abbr title=""Fighting"" class=""energy-symbol fighting""><span class=""vh"">[</span>F<span class=""vh"">]</span></abbr> <span class=""attack-name"">Mach Cross</span>: 60</p>
<p class=""weakness-resistance-retreat-cost"">weakness: <a href=""https://pkmncards.com/weakness/psychic/"" class=""weakness""><abbr title=""Psychic"" class=""energy-symbol psychic""><span class=""vh"">[</span>P<span class=""vh"">]</span></abbr></a><span class=""modifier"">×2</span><br>resistance:<br>retreat: <a href=""https://pkmncards.com/retreat-cost/1/"" class=""retreat-cost"">1</a></p><p class=""artist-set"">Illus. <a href=""https://pkmncards.com/artist/shigenori-negishi/"" class=""artist"">Shigenori Negishi</a><br><a href=""https://pkmncards.com/set/sword-shield/"" class=""set"">Sword &amp; Shield</a> — <a href=""https://pkmncards.com/number/095/"" class=""number"">095</a>/202 — <a href=""https://pkmncards.com/rarity/uncommon/"" class=""rarity"">Uncommon</a></p><p class=""flavor"">Its punches slice the air. However, it seems to need a short break after fighting for three minutes.</p>"
"1589788245-1830","https://pkmncards.com/set/sword-shield/","https://pkmncards.com/wp-content/uploads/en_US-SWSH1-007-maractus.jpg","<p class=""name-type""><a href=""https://pkmncards.com/name/maractus/"" class=""name"">Maractus</a> — <a href=""https://pkmncards.com/hp/110/"" class=""hp"">110 HP</a> — <a href=""https://pkmncards.com/color/grass/"" class=""color""><abbr title=""Grass"" class=""energy-symbol grass""><span class=""vh"">[</span>G<span class=""vh"">]</span></abbr></a><br><a href=""https://pkmncards.com/stage/basic/"" class=""stage"">Basic</a></p><p><abbr title=""Colorless"" class=""energy-symbol colorless""><span class=""vh"">[</span>C<span class=""vh"">]</span></abbr> <span class=""attack-name"">Zzzt</span>: 20</p>
<p><abbr title=""Grass"" class=""energy-symbol grass""><span class=""vh"">[</span>G<span class=""vh"">]</span></abbr><abbr title=""Colorless"" class=""energy-symbol colorless""><span class=""vh"">[</span>C<span class=""vh"">]</span></abbr> <span class=""attack-name"">Powerful Needles</span>: 60×<br>
Flip a coin for each Energy attached to this Pokémon. This attack does 60 damage for each heads.</p>
<p class=""weakness-resistance-retreat-cost"">weakness: <a href=""https://pkmncards.com/weakness/fire/"" class=""weakness""><abbr title=""Fire"" class=""energy-symbol fire""><span class=""vh"">[</span>R<span class=""vh"">]</span></abbr></a><span class=""modifier"">×2</span><br>resistance:<br>retreat: <a href=""https://pkmncards.com/retreat-cost/2/"" class=""retreat-cost"">2</a></p><p class=""artist-set"">Illus. <a href=""https://pkmncards.com/artist/atsuko-nishida/"" class=""artist"">Atsuko Nishida</a><br><a href=""https://pkmncards.com/set/sword-shield/"" class=""set"">Sword &amp; Shield</a> — <a href=""https://pkmncards.com/number/007/"" class=""number"">007</a>/202 — <a href=""https://pkmncards.com/rarity/common/"" class=""rarity"">Common</a></p><p class=""flavor"">With noises that could be mistaken for the rattles of maracas, it creates an upbeat rhythm, startling bird Pokémon and making them fly off in a hurry.</p>"
"1589788245-1999","https://pkmncards.com/set/sword-shield/","https://pkmncards.com/wp-content/uploads/en_US-SWSH1-176-pokemon_center_lady.jpg","<p class=""name-type""><a href=""https://pkmncards.com/name/pokemon-center-lady/"" class=""name"">Pokémon Center Lady</a><br><a href=""https://pkmncards.com/type/trainer/"" class=""type"">Trainer</a> — <a href=""https://pkmncards.com/type/supporter/"" class=""type"">Supporter</a></p><p>Heal 60 damage from 1 of your Pokémon, and it recovers from all Special Conditions.</p>
<p>You may play only 1 Supporter card during your turn.</p><p class=""artist-set"">Illus. <a href=""https://pkmncards.com/artist/kirisaki/"" class=""artist"">kirisAki</a><br><a href=""https://pkmncards.com/set/sword-shield/"" class=""set"">Sword &amp; Shield</a> — <a href=""https://pkmncards.com/number/176/"" class=""number"">176</a>/202 — <a href=""https://pkmncards.com/rarity/uncommon/"" class=""rarity"">Uncommon</a></p>"
"1589788245-1896","https://pkmncards.com/set/sword-shield/","https://pkmncards.com/wp-content/uploads/en_US-SWSH1-073-yamper.jpg","<p class=""name-type""><a href=""https://pkmncards.com/name/yamper/"" class=""name"">Yamper</a> — <a href=""https://pkmncards.com/hp/70/"" class=""hp"">70 HP</a> — <a href=""https://pkmncards.com/color/lightning/"" class=""color""><abbr title=""Lightning"" class=""energy-symbol lightning""><span class=""vh"">[</span>L<span class=""vh"">]</span></abbr></a><br><a href=""https://pkmncards.com/stage/basic/"" class=""stage"">Basic</a></p><p><abbr title=""Colorless"" class=""energy-symbol colorless""><span class=""vh"">[</span>C<span class=""vh"">]</span></abbr> <span class=""attack-name"">Roar</span><br>
Your opponent switches their Active Pokémon with 1 of their Benched Pokémon.</p>
<p><abbr title=""Lightning"" class=""energy-symbol lightning""><span class=""vh"">[</span>L<span class=""vh"">]</span></abbr> <span class=""attack-name"">Static Shock</span>: 10</p>
<p class=""weakness-resistance-retreat-cost"">weakness: <a href=""https://pkmncards.com/weakness/fighting/"" class=""weakness""><abbr title=""Fighting"" class=""energy-symbol fighting""><span class=""vh"">[</span>F<span class=""vh"">]</span></abbr></a><span class=""modifier"">×2</span><br>resistance:<br>retreat: <a href=""https://pkmncards.com/retreat-cost/1/"" class=""retreat-cost"">1</a></p><p class=""artist-set"">Illus. <a href=""https://pkmncards.com/artist/akira-komayama/"" class=""artist"">Akira Komayama</a><br><a href=""https://pkmncards.com/set/sword-shield/"" class=""set"">Sword &amp; Shield</a> — <a href=""https://pkmncards.com/number/073/"" class=""number"">073</a>/202 — <a href=""https://pkmncards.com/rarity/common/"" class=""rarity"">Common</a></p><p class=""flavor"">This Pokémon is very popular as a herding dog in the Galar region. As it runs, it generates electricity from the base of its tail.</p>"
"1589788245-1962","https://pkmncards.com/set/sword-shield/","https://pkmncards.com/wp-content/uploads/en_US-SWSH1-139-zamazenta_v.jpg","<p class=""name-type""><a href=""https://pkmncards.com/name/zamazenta-v/"" class=""name"">Zamazenta V</a> — <a href=""https://pkmncards.com/hp/230/"" class=""hp"">230 HP</a> — <a href=""https://pkmncards.com/color/metal/"" class=""color""><abbr title=""Metal"" class=""energy-symbol metal""><span class=""vh"">[</span>M<span class=""vh"">]</span></abbr></a><br><a href=""https://pkmncards.com/stage/basic/"" class=""stage"">Basic</a></p><p><a href=""https://pkmncards.com/has/ability/"" class=""ability""><em>Ability</em></a>: <span class=""ability-name"">Dauntless Shield</span><br>
Prevent all damage done to this Pokémon by attacks from your opponent’s Pokémon VMAX.</p>
<p><abbr title=""Metal"" class=""energy-symbol metal""><span class=""vh"">[</span>M<span class=""vh"">]</span></abbr><abbr title=""Metal"" class=""energy-symbol metal""><span class=""vh"">[</span>M<span class=""vh"">]</span></abbr><abbr title=""Colorless"" class=""energy-symbol colorless""><span class=""vh"">[</span>C<span class=""vh"">]</span></abbr> <span class=""attack-name"">Assault Tackle</span>: 130<br>
Discard a Special Energy from your opponent’s Active Pokémon.</p>
<p><em>V rule:</em> When your Pokémon <em>V</em> is Knocked Out, your opponent takes 2 Prize cards.</p><p class=""weakness-resistance-retreat-cost"">weakness: <a href=""https://pkmncards.com/weakness/fire/"" class=""weakness""><abbr title=""Fire"" class=""energy-symbol fire""><span class=""vh"">[</span>R<span class=""vh"">]</span></abbr></a><span class=""modifier"">×2</span><br>resistance: <a href=""https://pkmncards.com/resistance/grass/"" class=""resistance""><abbr title=""Grass"" class=""energy-symbol grass""><span class=""vh"">[</span>G<span class=""vh"">]</span></abbr></a><span class=""modifier"">-30</span><br>retreat: <a href=""https://pkmncards.com/retreat-cost/2/"" class=""retreat-cost"">2</a></p><p class=""artist-set"">Illus. <a href=""https://pkmncards.com/artist/aky-cg-works/"" class=""artist"">aky CG Works</a><br><a href=""https://pkmncards.com/set/sword-shield/"" class=""set"">Sword &amp; Shield</a> — <a href=""https://pkmncards.com/number/139/"" class=""number"">139</a>/202 — <a href=""https://pkmncards.com/rarity/rare-holo-v/"" class=""rarity"">Rare Holo V</a></p>"
"1589788245-1960","https://pkmncards.com/set/sword-shield/","https://pkmncards.com/wp-content/uploads/en_US-SWSH1-137-copperajah.jpg","<p class=""name-type""><a href=""https://pkmncards.com/name/copperajah/"" class=""name"">Copperajah</a> — <a href=""https://pkmncards.com/hp/190/"" class=""hp"">190 HP</a> — <a href=""https://pkmncards.com/color/metal/"" class=""color""><abbr title=""Metal"" class=""energy-symbol metal""><span class=""vh"">[</span>M<span class=""vh"">]</span></abbr></a><br><a href=""https://pkmncards.com/stage/stage-1/"" class=""stage"">Stage 1</a> — Evolves from <a href=""https://pkmncards.com?s=name%3Acufant+format%3Aupr-on-standard-2020%2Cblw-on-expanded-2020&amp;display=full&amp;sort=rating"" class=""evolves-from"">Cufant</a></p><p><abbr title=""Metal"" class=""energy-symbol metal""><span class=""vh"">[</span>M<span class=""vh"">]</span></abbr><abbr title=""Metal"" class=""energy-symbol metal""><span class=""vh"">[</span>M<span class=""vh"">]</span></abbr> <span class=""attack-name"">Dig Drain</span>: 60<br>
Heal 30 damage from this Pokémon.</p>
<p><abbr title=""Metal"" class=""energy-symbol metal""><span class=""vh"">[</span>M<span class=""vh"">]</span></abbr><abbr title=""Metal"" class=""energy-symbol metal""><span class=""vh"">[</span>M<span class=""vh"">]</span></abbr><abbr title=""Metal"" class=""energy-symbol metal""><span class=""vh"">[</span>M<span class=""vh"">]</span></abbr> <span class=""attack-name"">Muscular Nose</span>: 220<br>
If this Pokémon has 8 or more damage counters on it, this attack does nothing.</p>
<p class=""weakness-resistance-retreat-cost"">weakness: <a href=""https://pkmncards.com/weakness/fire/"" class=""weakness""><abbr title=""Fire"" class=""energy-symbol fire""><span class=""vh"">[</span>R<span class=""vh"">]</span></abbr></a><span class=""modifier"">×2</span><br>resistance: <a href=""https://pkmncards.com/resistance/grass/"" class=""resistance""><abbr title=""Grass"" class=""energy-symbol grass""><span class=""vh"">[</span>G<span class=""vh"">]</span></abbr></a><span class=""modifier"">-30</span><br>retreat: <a href=""https://pkmncards.com/retreat-cost/4/"" class=""retreat-cost"">4</a></p><p class=""artist-set"">Illus. <a href=""https://pkmncards.com/artist/hitoshi-ariga/"" class=""artist"">Hitoshi Ariga</a><br><a href=""https://pkmncards.com/set/sword-shield/"" class=""set"">Sword &amp; Shield</a> — <a href=""https://pkmncards.com/number/137/"" class=""number"">137</a>/202 — <a href=""https://pkmncards.com/rarity/rare-holo/"" class=""rarity"">Rare Holo</a></p><p class=""flavor"">These Pokémon live in herds. Their trunks have incredible grip strength, strong enough to crush giant rocks into powder.</p>"
"1589788245-1998","https://pkmncards.com/set/sword-shield/","https://pkmncards.com/wp-content/uploads/en_US-SWSH1-175-pokemon_catcher.jpg","<p class=""name-type""><a href=""https://pkmncards.com/name/pokemon-catcher/"" class=""name"">Pokémon Catcher</a><br><a href=""https://pkmncards.com/type/trainer/"" class=""type"">Trainer</a> — <a href=""https://pkmncards.com/type/item/"" class=""type"">Item</a></p><p>Flip a coin. If heads, switch 1 of your opponent’s Benched Pokémon with their Active Pokémon.</p>
<p>You may play any number of Item cards during your turn.</p><p class=""artist-set"">Illus. <a href=""https://pkmncards.com/artist/ryo-ueda/"" class=""artist"">Ryo Ueda</a><br><a href=""https://pkmncards.com/set/sword-shield/"" class=""set"">Sword &amp; Shield</a> — <a href=""https://pkmncards.com/number/175/"" class=""number"">175</a>/202 — <a href=""https://pkmncards.com/rarity/uncommon/"" class=""rarity"">Uncommon</a></p>"
"1589788245-1932","https://pkmncards.com/set/sword-shield/","https://pkmncards.com/wp-content/uploads/en_US-SWSH1-109-sandaconda.jpg","<p class=""name-type""><a href=""https://pkmncards.com/name/sandaconda/"" class=""name"">Sandaconda</a> — <a href=""https://pkmncards.com/hp/140/"" class=""hp"">140 HP</a> — <a href=""https://pkmncards.com/color/fighting/"" class=""color""><abbr title=""Fighting"" class=""energy-symbol fighting""><span class=""vh"">[</span>F<span class=""vh"">]</span></abbr></a><br><a href=""https://pkmncards.com/stage/stage-1/"" class=""stage"">Stage 1</a> — Evolves from <a href=""https://pkmncards.com?s=name%3Asilicobra+format%3Aupr-on-standard-2020%2Cblw-on-expanded-2020&amp;display=full&amp;sort=rating"" class=""evolves-from"">Silicobra</a></p><p><abbr title=""Colorless"" class=""energy-symbol colorless""><span class=""vh"">[</span>C<span class=""vh"">]</span></abbr> <span class=""attack-name"">Coil</span>: 10<br>
During your next turn, this Pokémon’s attacks do 120 more damage to your opponent’s Active Pokémon <em>(before applying Weakness and Resistance)</em>.</p>
<p><abbr title=""Fighting"" class=""energy-symbol fighting""><span class=""vh"">[</span>F<span class=""vh"">]</span></abbr><abbr title=""Colorless"" class=""energy-symbol colorless""><span class=""vh"">[</span>C<span class=""vh"">]</span></abbr><abbr title=""Colorless"" class=""energy-symbol colorless""><span class=""vh"">[</span>C<span class=""vh"">]</span></abbr> <span class=""attack-name"">Skull Bash</span>: 100</p>
<p class=""weakness-resistance-retreat-cost"">weakness: <a href=""https://pkmncards.com/weakness/grass/"" class=""weakness""><abbr title=""Grass"" class=""energy-symbol grass""><span class=""vh"">[</span>G<span class=""vh"">]</span></abbr></a><span class=""modifier"">×2</span><br>resistance:<br>retreat: <a href=""https://pkmncards.com/retreat-cost/2/"" class=""retreat-cost"">2</a></p><p class=""artist-set"">Illus. <a href=""https://pkmncards.com/artist/kouki-saitou/"" class=""artist"">Kouki Saitou</a><br><a href=""https://pkmncards.com/set/sword-shield/"" class=""set"">Sword &amp; Shield</a> — <a href=""https://pkmncards.com/number/109/"" class=""number"">109</a>/202 — <a href=""https://pkmncards.com/rarity/rare/"" class=""rarity"">Rare</a></p><p class=""flavor"">Its unique style of coiling allows it to blast sand out of its sand sac more efficiently.</p>"
"1589788245-1825","https://pkmncards.com/set/sword-shield/","https://pkmncards.com/wp-content/uploads/en_US-SWSH1-002-roselia.jpg","<p class=""name-type""><a href=""https://pkmncards.com/name/roselia/"" class=""name"">Roselia</a> — <a href=""https://pkmncards.com/hp/70/"" class=""hp"">70 HP</a> — <a href=""https://pkmncards.com/color/grass/"" class=""color""><abbr title=""Grass"" class=""energy-symbol grass""><span class=""vh"">[</span>G<span class=""vh"">]</span></abbr></a><br><a href=""https://pkmncards.com/stage/basic/"" class=""stage"">Basic</a></p><p><abbr title=""Grass"" class=""energy-symbol grass""><span class=""vh"">[</span>G<span class=""vh"">]</span></abbr> <span class=""attack-name"">Absorb</span>: 10<br>
Heal 10 damage from this Pokémon.</p>
<p class=""weakness-resistance-retreat-cost"">weakness: <a href=""https://pkmncards.com/weakness/fire/"" class=""weakness""><abbr title=""Fire"" class=""energy-symbol fire""><span class=""vh"">[</span>R<span class=""vh"">]</span></abbr></a><span class=""modifier"">×2</span><br>resistance:<br>retreat: <a href=""https://pkmncards.com/retreat-cost/1/"" class=""retreat-cost"">1</a></p><p class=""artist-set"">Illus. <a href=""https://pkmncards.com/artist/sowsow/"" class=""artist"">sowsow</a><br><a href=""https://pkmncards.com/set/sword-shield/"" class=""set"">Sword &amp; Shield</a> — <a href=""https://pkmncards.com/number/002/"" class=""number"">002</a>/202 — <a href=""https://pkmncards.com/rarity/common/"" class=""rarity"">Common</a></p><p class=""flavor"">Its flowers give off a relaxing fragrance. The stronger its aroma, the healthier the Roselia is.</p>"
"1589788245-1862","https://pkmncards.com/set/sword-shield/","https://pkmncards.com/wp-content/uploads/en_US-SWSH1-039-centiskorch.jpg","<p class=""name-type""><a href=""https://pkmncards.com/name/centiskorch/"" class=""name"">Centiskorch</a> — <a href=""https://pkmncards.com/hp/130/"" class=""hp"">130 HP</a> — <a href=""https://pkmncards.com/color/fire/"" class=""color""><abbr title=""Fire"" class=""energy-symbol fire""><span class=""vh"">[</span>R<span class=""vh"">]</span></abbr></a><br><a href=""https://pkmncards.com/stage/stage-1/"" class=""stage"">Stage 1</a> — Evolves from <a href=""https://pkmncards.com?s=name%3Asizzlipede+format%3Aupr-on-standard-2020%2Cblw-on-expanded-2020&amp;display=full&amp;sort=rating"" class=""evolves-from"">Sizzlipede</a></p><p><abbr title=""Fire"" class=""energy-symbol fire""><span class=""vh"">[</span>R<span class=""vh"">]</span></abbr> <span class=""attack-name"">Hundred Foot Flames</span><br>
For each <abbr title=""Fire"" class=""energy-symbol fire""><span class=""vh"">[</span>R<span class=""vh"">]</span></abbr> Energy attached to this Pokémon, discard the top card of your opponent’s deck.</p>
<p><abbr title=""Fire"" class=""energy-symbol fire""><span class=""vh"">[</span>R<span class=""vh"">]</span></abbr><abbr title=""Colorless"" class=""energy-symbol colorless""><span class=""vh"">[</span>C<span class=""vh"">]</span></abbr><abbr title=""Colorless"" class=""energy-symbol colorless""><span class=""vh"">[</span>C<span class=""vh"">]</span></abbr><abbr title=""Colorless"" class=""energy-symbol colorless""><span class=""vh"">[</span>C<span class=""vh"">]</span></abbr> <span class=""attack-name"">Searing Flame</span>: 110<br>
Your opponent’s Active Pokémon is now Burned.</p>
<p class=""weakness-resistance-retreat-cost"">weakness: <a href=""https://pkmncards.com/weakness/water/"" class=""weakness""><abbr title=""Water"" class=""energy-symbol water""><span class=""vh"">[</span>W<span class=""vh"">]</span></abbr></a><span class=""modifier"">×2</span><br>resistance:<br>retreat: <a href=""https://pkmncards.com/retreat-cost/3/"" class=""retreat-cost"">3</a></p><p class=""artist-set"">Illus. <a href=""https://pkmncards.com/artist/anesaki-dynamic/"" class=""artist"">Anesaki Dynamic</a><br><a href=""https://pkmncards.com/set/sword-shield/"" class=""set"">Sword &amp; Shield</a> — <a href=""https://pkmncards.com/number/039/"" class=""number"">039</a>/202 — <a href=""https://pkmncards.com/rarity/rare/"" class=""rarity"">Rare</a></p><p class=""flavor"">When it heats up, its body temperature reaches about 1,500 degrees Fahrenheit. It lashes its body like a whip and launches itself at enemies.</p>"
"1589788245-2021","https://pkmncards.com/set/sword-shield/","https://pkmncards.com/wp-content/uploads/en_US-SWSH1-198-cramorant_v.jpg","<p class=""name-type""><a href=""https://pkmncards.com/name/cramorant-v/"" class=""name"">Cramorant V</a> — <a href=""https://pkmncards.com/hp/200/"" class=""hp"">200 HP</a> — <a href=""https://pkmncards.com/color/colorless/"" class=""color""><abbr title=""Colorless"" class=""energy-symbol colorless""><span class=""vh"">[</span>C<span class=""vh"">]</span></abbr></a><br><a href=""https://pkmncards.com/stage/basic/"" class=""stage"">Basic</a></p><p><abbr title=""Colorless"" class=""energy-symbol colorless""><span class=""vh"">[</span>C<span class=""vh"">]</span></abbr> <span class=""attack-name"">Beak Catch</span><br>
Search your deck for up to 2 cards and put them into your hand. Then, shuffle your deck.</p>
<p><abbr title=""Colorless"" class=""energy-symbol colorless""><span class=""vh"">[</span>C<span class=""vh"">]</span></abbr><abbr title=""Colorless"" class=""energy-symbol colorless""><span class=""vh"">[</span>C<span class=""vh"">]</span></abbr><abbr title=""Colorless"" class=""energy-symbol colorless""><span class=""vh"">[</span>C<span class=""vh"">]</span></abbr> <span class=""attack-name"">Spit Shot</span><br>
Discard all Energy from this Pokémon. This attack does 160 damage to 1 of your opponent’s Pokémon. <em>(Don’t apply Weakness and Resistance for Benched Pokémon.)</em></p>
<p><em>V rule:</em> When your Pokémon <em>V</em> is Knocked Out, your opponent takes 2 Prize cards.</p><p class=""weakness-resistance-retreat-cost"">weakness: <a href=""https://pkmncards.com/weakness/lightning/"" class=""weakness""><abbr title=""Lightning"" class=""energy-symbol lightning""><span class=""vh"">[</span>L<span class=""vh"">]</span></abbr></a><span class=""modifier"">×2</span><br>resistance: <a href=""https://pkmncards.com/resistance/fighting/"" class=""resistance""><abbr title=""Fighting"" class=""energy-symbol fighting""><span class=""vh"">[</span>F<span class=""vh"">]</span></abbr></a><span class=""modifier"">-30</span><br>retreat: <a href=""https://pkmncards.com/retreat-cost/1/"" class=""retreat-cost"">1</a></p><p class=""artist-set"">Illus. <a href=""https://pkmncards.com/artist/aky-cg-works/"" class=""artist"">aky CG Works</a><br><a href=""https://pkmncards.com/set/sword-shield/"" class=""set"">Sword &amp; Shield</a> — <a href=""https://pkmncards.com/number/198/"" class=""number"">198</a>/202 — <a href=""https://pkmncards.com/rarity/rare-ultra/"" class=""rarity"">Rare Ultra</a></p>"
"1589788245-2031","https://pkmncards.com/set/sword-shield/","https://pkmncards.com/wp-content/uploads/en_US-SWSH1-208-marnie.jpg","<p class=""name-type""><a href=""https://pkmncards.com/name/marnie/"" class=""name"">Marnie</a><br><a href=""https://pkmncards.com/type/trainer/"" class=""type"">Trainer</a> — <a href=""https://pkmncards.com/type/supporter/"" class=""type"">Supporter</a></p><p>Each player shuffles their hand and puts it on the bottom of their deck. If either player put any cards on the bottom of their deck in this way, you draw 5 cards, and your opponent draws 4 cards.</p>
<p>You may play only 1 Supporter card during your turn.</p><p class=""artist-set"">Illus. <a href=""https://pkmncards.com/artist/kirisaki/"" class=""artist"">kirisAki</a><br><a href=""https://pkmncards.com/set/sword-shield/"" class=""set"">Sword &amp; Shield</a> — <a href=""https://pkmncards.com/number/208/"" class=""number"">208</a>/202 — <a href=""https://pkmncards.com/rarity/rare-rainbow/"" class=""rarity"">Rare Rainbow</a></p>"
"1589788245-1852","https://pkmncards.com/set/sword-shield/","https://pkmncards.com/wp-content/uploads/en_US-SWSH1-029-turtonator.jpg","<p class=""name-type""><a href=""https://pkmncards.com/name/turtonator/"" class=""name"">Turtonator</a> — <a href=""https://pkmncards.com/hp/130/"" class=""hp"">130 HP</a> — <a href=""https://pkmncards.com/color/fire/"" class=""color""><abbr title=""Fire"" class=""energy-symbol fire""><span class=""vh"">[</span>R<span class=""vh"">]</span></abbr></a><br><a href=""https://pkmncards.com/stage/basic/"" class=""stage"">Basic</a></p><p><abbr title=""Colorless"" class=""energy-symbol colorless""><span class=""vh"">[</span>C<span class=""vh"">]</span></abbr><abbr title=""Colorless"" class=""energy-symbol colorless""><span class=""vh"">[</span>C<span class=""vh"">]</span></abbr> <span class=""attack-name"">Tackle</span>: 30</p>
<p><abbr title=""Fire"" class=""energy-symbol fire""><span class=""vh"">[</span>R<span class=""vh"">]</span></abbr><abbr title=""Fire"" class=""energy-symbol fire""><span class=""vh"">[</span>R<span class=""vh"">]</span></abbr><abbr title=""Fire"" class=""energy-symbol fire""><span class=""vh"">[</span>R<span class=""vh"">]</span></abbr><abbr title=""Colorless"" class=""energy-symbol colorless""><span class=""vh"">[</span>C<span class=""vh"">]</span></abbr> <span class=""attack-name"">Fire Spin</span>: 150<br>
Discard 2 Energy from this Pokémon.</p>
<p class=""weakness-resistance-retreat-cost"">weakness: <a href=""https://pkmncards.com/weakness/water/"" class=""weakness""><abbr title=""Water"" class=""energy-symbol water""><span class=""vh"">[</span>W<span class=""vh"">]</span></abbr></a><span class=""modifier"">×2</span><br>resistance:<br>retreat: <a href=""https://pkmncards.com/retreat-cost/3/"" class=""retreat-cost"">3</a></p><p class=""artist-set"">Illus. <a href=""https://pkmncards.com/artist/keiichiro-ito/"" class=""artist"">KEIICHIRO ITO</a><br><a href=""https://pkmncards.com/set/sword-shield/"" class=""set"">Sword &amp; Shield</a> — <a href=""https://pkmncards.com/number/029/"" class=""number"">029</a>/202 — <a href=""https://pkmncards.com/rarity/rare/"" class=""rarity"">Rare</a></p><p class=""flavor"">Explosive substances coat the shell on its back. Enemies that dare attack it will be blown away by an immense detonation.</p>"
"1589788245-1895","https://pkmncards.com/set/sword-shield/","https://pkmncards.com/wp-content/uploads/en_US-SWSH1-072-tapu_koko_v.jpg","<p class=""name-type""><a href=""https://pkmncards.com/name/tapu-koko-v/"" class=""name"">Tapu Koko V</a> — <a href=""https://pkmncards.com/hp/200/"" class=""hp"">200 HP</a> — <a href=""https://pkmncards.com/color/lightning/"" class=""color""><abbr title=""Lightning"" class=""energy-symbol lightning""><span class=""vh"">[</span>L<span class=""vh"">]</span></abbr></a><br><a href=""https://pkmncards.com/stage/basic/"" class=""stage"">Basic</a></p><p><abbr title=""Lightning"" class=""energy-symbol lightning""><span class=""vh"">[</span>L<span class=""vh"">]</span></abbr> <span class=""attack-name"">Spike Draw</span>: 20<br>
Draw 2 cards.</p>
<p><abbr title=""Lightning"" class=""energy-symbol lightning""><span class=""vh"">[</span>L<span class=""vh"">]</span></abbr><abbr title=""Lightning"" class=""energy-symbol lightning""><span class=""vh"">[</span>L<span class=""vh"">]</span></abbr><abbr title=""Colorless"" class=""energy-symbol colorless""><span class=""vh"">[</span>C<span class=""vh"">]</span></abbr> <span class=""attack-name"">Thunderous Bolt</span>: 200<br>
During your next turn, this Pokémon can’t attack.</p>
<p><em>V rule:</em> When your Pokémon <em>V</em> is Knocked Out, your opponent takes 2 Prize cards.</p><p class=""weakness-resistance-retreat-cost"">weakness: <a href=""https://pkmncards.com/weakness/fighting/"" class=""weakness""><abbr title=""Fighting"" class=""energy-symbol fighting""><span class=""vh"">[</span>F<span class=""vh"">]</span></abbr></a><span class=""modifier"">×2</span><br>resistance:<br>retreat: <a href=""https://pkmncards.com/retreat-cost/zero/"" class=""retreat-cost"">0</a></p><p class=""artist-set"">Illus. <a href=""https://pkmncards.com/artist/planeta-tsuji/"" class=""artist"">PLANETA Tsuji</a><br><a href=""https://pkmncards.com/set/sword-shield/"" class=""set"">Sword &amp; Shield</a> — <a href=""https://pkmncards.com/number/072/"" class=""number"">072</a>/202 — <a href=""https://pkmncards.com/rarity/rare-holo-v/"" class=""rarity"">Rare Holo V</a></p>"
